# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.maxRegisteredFiles,1776556112299000000,1776556172303000000,651
DirectByteBufferAllocator.hits,1776556112299000000,1776556172303000000,18
FilePageCache.capacityInBytes,1776556112299000000,1776556172303000000,524288000
FilePageCache.pageFastCacheHits,1776556112299000000,1776556172303000000,22449
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1776556112299000000,1776556172303000000,101515
DirectByteBufferAllocator.disposed,1776556112299000000,1776556172303000000,0
DirectByteBufferAllocator.reclaimed,1776556112299000000,1776556172303000000,18
FilePageCache.pageHits,1776556112299000000,1776556172303000000,0
FilePageCache.disposedBuffers,1776556112299000000,1776556172303000000,18
FilePageCache.totalPageLoadsUs,1776556112299000000,1776556172303000000,87806
StreamlinedBlobStorage.recordsRelocated,1776556112299000000,1776556172303000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1776556112299000000,1776556172303000000,0
DirectByteBufferAllocator.misses,1776556112299000000,1776556172303000000,257
FilePageCache.totalPageDisposalsUs,1776556112299000000,1776556172303000000,353
StorageLockContext.competingThreads.90P,1776556112299000000,1776556172303000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1776556112299000000,1776556172303000000,364475
FilePageCache.uncachedFileAccess,1776556112299000000,1776556172303000000,164
StorageLockContext.competingThreads.avg,1776556112299000000,1776556172303000000,0.07627118644067797
FilePageCache.pageLoadsAboveSizeThreshold,1776556112299000000,1776556172303000000,0
FilePageCache.maxCacheSizeInBytes,1776556112299000000,1776556172303000000,273719296
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1776556112299000000,1776556172303000000,273719296
StorageLockContext.competingThreads.max,1776556112299000000,1776556172303000000,9
StreamlinedBlobStorage.recordsAllocated,1776556112299000000,1776556172303000000,5151
FilePageCache.pageLoads,1776556112299000000,1776556172303000000,275
StreamlinedBlobStorage.recordsDeleted,1776556112299000000,1776556172303000000,0
FileNameCache.fastMisses,1776556112299000000,1776556172303000000,14432
FileNameCache.totalMisses,1776556112299000000,1776556172303000000,3768
FileNameCache.queries,1776556112299000000,1776556172303000000,259190
NonBlockingReadAction.finalizedExecutionTimeUs,1776556112299000000,1776556172303000000,583968
NonBlockingReadAction.failedExecutionTimeUs,1776556112299000000,1776556172303000000,0
AWTEventQueue.eventsDispatched,1776556112299000000,1776556172303000000,6330
FlushQueue.queueSizeMax,1776556112299000000,1776556172303000000,154
FlushQueue.queueSize90P,1776556112299000000,1776556172303000000,76
AWTEventQueue.dispatchTimeMaxNs,1776556112299000000,1776556172303000000,304087039
FlushQueue.executionTimeMaxNs,1776556112299000000,1776556172303000000,297795583
FlushQueue.tasksExecuted,1776556112299000000,1776556172303000000,3270
NonBlockingReadAction.finalizedExecutionsCount,1776556112299000000,1776556172303000000,65
FlushQueue.queueSizeAvg,1776556112299000000,1776556172303000000,19.46177370030581
AWTEventQueue.dispatchTimeAvgNs,1776556112299000000,1776556172303000000,641416.5800947867
FlushQueue.executionTime90PNs,1776556112299000000,1776556172303000000,374783
FlushQueue.waitingTimeMaxNs,1776556112299000000,1776556172303000000,402653183
FlushQueue.waitingTimeAvgNs,1776556112299000000,1776556172303000000,3.774806075412844E7
NonBlockingReadAction.failedExecutionsCount,1776556112299000000,1776556172303000000,0
AWTEventQueue.dispatchTime90PNs,1776556112299000000,1776556172303000000,370687
FlushQueue.executionTimeAvgNs,1776556112299000000,1776556172303000000,579190.7581039756
AWTEventQueue.dispatchTimeTotalNS,1776556112299000000,1776556172303000000,4060180004
FlushQueue.waitingTime90PNs,1776556112299000000,1776556172303000000,145752063
Indexes.entries.lookupDurationMaxMs,1776556112299000000,1776556172303000000,6.0
IndexesFlusher.totalFlushesRetried,1776556112299000000,1776556172303000000,0
IndexesFlusher.totalFlushingTimeUs,1776556112299000000,1776556172303000000,500018
VFSFlusher.totalFlushesRetried,1776556112299000000,1776556172303000000,0
VFSFlusher.totalFlushes,1776556112299000000,1776556172303000000,2
VFSFlusher.totalContentionQuotaSpent,1776556112299000000,1776556172303000000,0
Indexes.entries.lookups,1776556112299000000,1776556172303000000,40.0
Indexes.allKeys.lookupDurationAvgMs,1776556112299000000,1776556172303000000,0.0
Indexes.stubs.lookupDuration90PMs,1776556112299000000,1776556172303000000,1.0
Indexes.allKeys.lookupDuration90PMs,1776556112299000000,1776556172303000000,0.0
Indexes.entries.lookupDuration90PMs,1776556112299000000,1776556172303000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1776556112299000000,1776556172303000000,0
Indexes.entries.lookupDurationAvgMs,1776556112299000000,1776556172303000000,0.25
Indexes.allKeys.lookups,1776556112299000000,1776556172303000000,0.0
IndexesFlusher.totalFlushes,1776556112299000000,1776556172303000000,58
Indexes.stubs.lookupDurationAvgMs,1776556112299000000,1776556172303000000,0.42857142857142855
VFSFlusher.totalFlushingTimeUs,1776556112299000000,1776556172303000000,385
Indexes.stubs.lookups,1776556112299000000,1776556172303000000,28.0
Indexes.stubs.lookupDurationMaxMs,1776556112299000000,1776556172303000000,5.0
Indexes.allKeys.lookupDurationMaxMs,1776556112299000000,1776556172303000000,0.0
workspaceModel.sync.entities.ms,1776556112299000000,1776556172303000000,0
workspaceModel.moduleBridge.before.changed.ms,1776556112299000000,1776556172303000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1776556112299000000,1776556172303000000,0
jps.global.get.library.by.name.ms,1776556112299000000,1776556172303000000,0
jps.reload.project.entities.ms,1776556112299000000,1776556172303000000,0
jps.apply.loaded.storage.ms,1776556112299000000,1776556172303000000,9
workspaceModel.mutableEntityStorage.collect.changes.ms,1776556112299000000,1776556172303000000,0
workspaceModel.moduleBridge.update.option.ms,1776556112299000000,1776556172303000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1776556112299000000,1776556172303000000,0
jps.load.initial.state.ms,1776556112299000000,1776556172303000000,3
workspaceModel.delayed.project.synchronizer.sync.ms,1776556112299000000,1776556172303000000,48
workspaceModel.save.cache.to.file.ms,1776556112299000000,1776556172303000000,21
jps.facet.change.listener.before.change.events.ms,1776556112299000000,1776556172303000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1776556112299000000,1776556172303000000,6
jps.artifact.entities.serializer.save.entities.ms,1776556112299000000,1776556172303000000,0
jps.global.get.library.ms,1776556112299000000,1776556172303000000,0
jps.save.global.entities.ms,1776556112299000000,1776556172303000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1776556112299000000,1776556172303000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1776556112299000000,1776556172303000000,0
jps.facet.change.listener.init.bridge.ms,1776556112299000000,1776556172303000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1776556112299000000,1776556172303000000,8
workspaceModel.mutableEntityStorage.modify.entity.ms,1776556112299000000,1776556172303000000,3
jps.module.iml.entities.serializer.save.entities.ms,1776556112299000000,1776556172303000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1776556112299000000,1776556172303000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1776556112299000000,1776556172303000000,0
jps.project.serializers.load.ms,1776556112299000000,1776556172303000000,12
jps.facet.change.listener.process.change.events.ms,1776556112299000000,1776556172303000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1776556112299000000,1776556172303000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1776556112299000000,1776556172303000000,2
jps.library.entities.serializer.save.entities.ms,1776556112299000000,1776556172303000000,0
workspaceModel.global.updates.count,1776556112299000000,1776556172303000000,0
jps.global.get.libraries.ms,1776556112299000000,1776556172303000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1776556112299000000,1776556172303000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1776556112299000000,1776556172303000000,18
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1776556112299000000,1776556172303000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1776556112299000000,1776556172303000000,0
jps.library.entities.serializer.load.entities.ms,1776556112299000000,1776556172303000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1776556112299000000,1776556172303000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1776556112299000000,1776556172303000000,0
jps.app.storage.content.writer.save.component.ms,1776556112299000000,1776556172303000000,0
jps.app.storage.content.reader.load.component.ms,1776556112299000000,1776556172303000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1776556112299000000,1776556172303000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1776556112299000000,1776556172303000000,2
jps.global.initialize.library.bridges.ms,1776556112299000000,1776556172303000000,0
workspaceModel.orphan.listener.update.ms,1776556112299000000,1776556172303000000,1
jps.load.project.to.empty.storage.ms,1776556112299000000,1776556172303000000,38
jps.global.handle.changed.events.ms,1776556112299000000,1776556172303000000,0
jps.global.handle.before.change.events.ms,1776556112299000000,1776556172303000000,0
jps.global.initialize.library.bridges.after.loading.ms,1776556112299000000,1776556172303000000,0
