# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FileNameCache.queries,1776557699243000000,1776557759249000000,313922
FileNameCache.totalMisses,1776557699243000000,1776557759249000000,3768
FileNameCache.fastMisses,1776557699243000000,1776557759249000000,18166
workspaceModel.moduleManagerBridge.load.module.ms,1776557699243000000,1776557759249000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1776557699243000000,1776557759249000000,0
workspaceModel.global.apply.state.to.project.ms,1776557699243000000,1776557759249000000,15
jps.facet.change.listener.process.change.events.ms,1776557699243000000,1776557759249000000,0
jps.reload.project.entities.ms,1776557699243000000,1776557759249000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1776557699243000000,1776557759249000000,0
jps.project.serializers.load.ms,1776557699243000000,1776557759249000000,12
workspaceModel.global.updates.ms,1776557699243000000,1776557759249000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1776557699243000000,1776557759249000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1776557699243000000,1776557759249000000,0
jps.load.project.to.empty.storage.ms,1776557699243000000,1776557759249000000,37
jps.save.global.entities.ms,1776557699243000000,1776557759249000000,0
workspaceModel.orphan.listener.update.ms,1776557699243000000,1776557759249000000,1
jps.save.changed.project.entities.ms,1776557699243000000,1776557759249000000,1
jps.load.initial.state.ms,1776557699243000000,1776557759249000000,2
jps.library.entities.serializer.load.entities.ms,1776557699243000000,1776557759249000000,0
jps.module.iml.entities.serializer.save.entities.ms,1776557699243000000,1776557759249000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1776557699243000000,1776557759249000000,0
jps.storage.jps.conf.reader.load.component.ms,1776557699243000000,1776557759249000000,3
workspaceModel.mutableEntityStorage.remove.entity.ms,1776557699243000000,1776557759249000000,0
workspaceModel.global.updates.count,1776557699243000000,1776557759249000000,0
