# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.to.snapshot.ms,1776555579493000000,1776555639502000000,0
workspaceModel.updates.count,1776555579493000000,1776555639502000000,3
workspaceModel.loading.from.cache.ms,1776555579493000000,1776555639502000000,37
workspaceModel.collect.changes.ms,1776555579493000000,1776555639502000000,0
workspaceModel.updates.precise.ms,1776555579493000000,1776555639502000000,10
workspaceModel.init.bridges.ms,1776555579493000000,1776555639502000000,0
workspaceModel.updates.ms,1776555579493000000,1776555639502000000,23
workspaceModel.check.recursive.update.ms,1776555579493000000,1776555639502000000,0
workspaceModel.update.unloaded.entities.ms,1776555579493000000,1776555639502000000,0
workspaceModel.loading.total.ms,1776555579493000000,1776555639502000000,41
workspaceModel.replace.project.model.ms,1776555579493000000,1776555639502000000,0
workspaceModel.pre.handlers.ms,1776555579493000000,1776555639502000000,0
workspaceModel.initializing.ms,1776555579493000000,1776555639502000000,0
jps.app.storage.content.reader.load.component.ms,1776555579493000000,1776555639502000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1776555579493000000,1776555639502000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1776555579493000000,1776555639502000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1776555579493000000,1776555639502000000,51
jps.library.entities.serializer.load.entities.ms,1776555579493000000,1776555639502000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1776555579493000000,1776555639502000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1776555579493000000,1776555639502000000,0
workspaceModel.sync.entities.ms,1776555579493000000,1776555639502000000,0
jps.global.get.library.ms,1776555579493000000,1776555639502000000,0
jps.load.initial.state.ms,1776555579493000000,1776555639502000000,3
workspaceModel.mutableEntityStorage.to.snapshot.ms,1776555579493000000,1776555639502000000,0
jps.global.get.library.by.name.ms,1776555579493000000,1776555639502000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1776555579493000000,1776555639502000000,17
workspaceModel.moduleManagerBridge.get.modules.ms,1776555579493000000,1776555639502000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1776555579493000000,1776555639502000000,147
workspaceModel.moduleManagerBridge.build.module.graph.ms,1776555579493000000,1776555639502000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1776555579493000000,1776555639502000000,0
jps.save.global.entities.ms,1776555579493000000,1776555639502000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1776555579493000000,1776555639502000000,0
jps.app.storage.content.writer.save.component.ms,1776555579493000000,1776555639502000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1776555579493000000,1776555639502000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1776555579493000000,1776555639502000000,8
workspaceModel.mutableEntityStorage.has.same.entities.ms,1776555579493000000,1776555639502000000,0
jps.project.serializers.save.ms,1776555579493000000,1776555639502000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1776555579493000000,1776555639502000000,0
jps.apply.loaded.storage.ms,1776555579493000000,1776555639502000000,10
jps.artifact.entities.serializer.save.entities.ms,1776555579493000000,1776555639502000000,0
workspaceModel.orphan.listener.update.ms,1776555579493000000,1776555639502000000,1
jps.facet.change.listener.process.change.events.ms,1776555579493000000,1776555639502000000,1
jps.global.handle.before.change.events.ms,1776555579493000000,1776555639502000000,0
jps.library.entities.serializer.save.entities.ms,1776555579493000000,1776555639502000000,0
jps.project.serializers.load.ms,1776555579493000000,1776555639502000000,12
jps.global.initialize.library.bridges.ms,1776555579493000000,1776555639502000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1776555579493000000,1776555639502000000,0
jps.global.get.libraries.ms,1776555579493000000,1776555639502000000,0
jps.facet.change.listener.init.bridge.ms,1776555579493000000,1776555639502000000,0
workspaceModel.global.apply.state.to.project.ms,1776555579493000000,1776555639502000000,12
workspaceModel.moduleBridge.facet.initialization.ms,1776555579493000000,1776555639502000000,0
jps.facet.change.listener.before.change.events.ms,1776555579493000000,1776555639502000000,0
jps.module.iml.entities.serializer.load.entities.ms,1776555579493000000,1776555639502000000,5
workspaceModel.global.updates.ms,1776555579493000000,1776555639502000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1776555579493000000,1776555639502000000,0
workspaceModel.moduleBridge.update.option.ms,1776555579493000000,1776555639502000000,0
jps.save.changed.project.entities.ms,1776555579493000000,1776555639502000000,1
workspaceModel.global.updates.count,1776555579493000000,1776555639502000000,0
workspaceModel.save.cache.to.file.ms,1776555579493000000,1776555639502000000,12
jps.reload.project.entities.ms,1776555579493000000,1776555639502000000,0
jps.module.iml.entities.serializer.save.entities.ms,1776555579493000000,1776555639502000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1776555579493000000,1776555639502000000,3
jps.load.project.to.empty.storage.ms,1776555579493000000,1776555639502000000,40
workspaceModel.mutableEntityStorage.add.diff.ms,1776555579493000000,1776555639502000000,2
jps.storage.jps.conf.reader.load.component.ms,1776555579493000000,1776555639502000000,7
jps.artifact.entities.serializer.load.entities.ms,1776555579493000000,1776555639502000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1776555579493000000,1776555639502000000,7
jps.global.handle.changed.events.ms,1776555579493000000,1776555639502000000,0
jps.global.initialize.library.bridges.after.loading.ms,1776555579493000000,1776555639502000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1776555579493000000,1776555639502000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1776555579493000000,1776555639502000000,0
workspaceModel.moduleBridge.before.changed.ms,1776555579493000000,1776555639502000000,0
workspaceModel.load.cache.from.file.ms,1776555579493000000,1776555639502000000,36
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1776555579493000000,1776555639502000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1776555579493000000,1776555639502000000,3
workspaceModel.mutableEntityStorage.entities.ms,1776555579493000000,1776555639502000000,0
FileNameCache.totalMisses,1776555579493000000,1776555639502000000,3768
FileNameCache.fastMisses,1776555579493000000,1776555639502000000,14215
FileNameCache.queries,1776555579493000000,1776555639502000000,260169
NonBlockingReadAction.failedExecutionsCount,1776555579493000000,1776555639502000000,4
NonBlockingReadAction.failedExecutionTimeUs,1776555579493000000,1776555639502000000,40703
