# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
OS.loadAverage,1776554552783000000,1776554612788000000,2.47119140625
JVM.usedNativeBytes,1776554552783000000,1776554612788000000,342895824
JVM.usedHeapBytes,1776554552783000000,1776554612788000000,287079584
JVM.totalCpuTimeMs,1776554552783000000,1776554612788000000,32257
JVM.threadCount,1776554552783000000,1776554612788000000,143
JVM.maxNativeBytes,1776554552783000000,1776554612788000000,-1
JVM.maxHeapBytes,1776554552783000000,1776554612788000000,2147483648
JVM.GC.collectionTimesMs,1776554552783000000,1776554612788000000,70
JVM.GC.collections,1776554552783000000,1776554612788000000,24
FileNameCache.fastMisses,1776554552783000000,1776554612788000000,14194
FileNameCache.queries,1776554552783000000,1776554612788000000,262591
FileNameCache.totalMisses,1776554552783000000,1776554612788000000,3768
VFSFlusher.totalFlushingTimeUs,1776554552783000000,1776554612788000000,9891
Indexes.stubs.lookupDuration90PMs,1776554552783000000,1776554612788000000,5.0
IndexesFlusher.totalFlushesRetried,1776554552783000000,1776554612788000000,0
Indexes.entries.lookups,1776554552783000000,1776554612788000000,38.0
Indexes.allKeys.lookupDuration90PMs,1776554552783000000,1776554612788000000,0.0
IndexesFlusher.totalFlushes,1776554552783000000,1776554612788000000,58
Indexes.entries.lookupDurationMaxMs,1776554552783000000,1776554612788000000,5.0
Indexes.stubs.lookupDurationMaxMs,1776554552783000000,1776554612788000000,35.0
IndexesFlusher.totalContentionQuotaSpent,1776554552783000000,1776554612788000000,0
VFSFlusher.totalFlushesRetried,1776554552783000000,1776554612788000000,0
VFSFlusher.totalFlushes,1776554552783000000,1776554612788000000,3
IndexesFlusher.totalFlushingTimeUs,1776554552783000000,1776554612788000000,461285
Indexes.stubs.lookups,1776554552783000000,1776554612788000000,18.0
Indexes.allKeys.lookupDurationMaxMs,1776554552783000000,1776554612788000000,0.0
Indexes.entries.lookupDurationAvgMs,1776554552783000000,1776554612788000000,0.23684210526315788
Indexes.allKeys.lookups,1776554552783000000,1776554612788000000,0.0
Indexes.stubs.lookupDurationAvgMs,1776554552783000000,1776554612788000000,2.2222222222222223
Indexes.entries.lookupDuration90PMs,1776554552783000000,1776554612788000000,1.0
Indexes.allKeys.lookupDurationAvgMs,1776554552783000000,1776554612788000000,0.0
VFSFlusher.totalContentionQuotaSpent,1776554552783000000,1776554612788000000,0
FlushQueue.waitingTime90PNs,1776554552783000000,1776554612788000000,72351743
FlushQueue.executionTimeAvgNs,1776554552783000000,1776554612788000000,377715.52173913043
FlushQueue.waitingTimeMaxNs,1776554552783000000,1776554612788000000,360710143
NonBlockingReadAction.finalizedExecutionsCount,1776554552783000000,1776554612788000000,73
AWTEventQueue.dispatchTimeMaxNs,1776554552783000000,1776554612788000000,318767103
FlushQueue.executionTime90PNs,1776554552783000000,1776554612788000000,200703
FlushQueue.queueSizeMax,1776554552783000000,1776554612788000000,134
NonBlockingReadAction.finalizedExecutionTimeUs,1776554552783000000,1776554612788000000,572566
