# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.replace.project.model.ms,1776558870448000000,1776558930456000000,0
workspaceModel.pre.handlers.ms,1776558870448000000,1776558930456000000,0
workspaceModel.loading.total.ms,1776558870448000000,1776558930456000000,43
workspaceModel.loading.from.cache.ms,1776558870448000000,1776558930456000000,39
workspaceModel.init.bridges.ms,1776558870448000000,1776558930456000000,0
workspaceModel.update.unloaded.entities.ms,1776558870448000000,1776558930456000000,0
workspaceModel.collect.changes.ms,1776558870448000000,1776558930456000000,0
workspaceModel.updates.precise.ms,1776558870448000000,1776558930456000000,9
workspaceModel.updates.ms,1776558870448000000,1776558930456000000,23
workspaceModel.updates.count,1776558870448000000,1776558930456000000,3
workspaceModel.check.recursive.update.ms,1776558870448000000,1776558930456000000,0
workspaceModel.to.snapshot.ms,1776558870448000000,1776558930456000000,1
workspaceModel.initializing.ms,1776558870448000000,1776558930456000000,0
FileNameCache.fastMisses,1776558870448000000,1776558930456000000,14790
FileNameCache.totalMisses,1776558870448000000,1776558930456000000,3768
FileNameCache.queries,1776558870448000000,1776558930456000000,264400
workspaceModel.moduleManagerBridge.load.all.modules.ms,1776558870448000000,1776558930456000000,16
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1776558870448000000,1776558930456000000,0
jps.artifact.entities.serializer.save.entities.ms,1776558870448000000,1776558930456000000,0
jps.storage.jps.conf.reader.load.component.ms,1776558870448000000,1776558930456000000,5
workspaceModel.moduleManagerBridge.newModule.ms,1776558870448000000,1776558930456000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1776558870448000000,1776558930456000000,2
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1776558870448000000,1776558930456000000,1
jps.reload.project.entities.ms,1776558870448000000,1776558930456000000,0
jps.project.serializers.save.ms,1776558870448000000,1776558930456000000,0
jps.artifact.entities.serializer.load.entities.ms,1776558870448000000,1776558930456000000,0
jps.global.get.library.ms,1776558870448000000,1776558930456000000,0
jps.load.initial.state.ms,1776558870448000000,1776558930456000000,2
jps.library.entities.serializer.load.entities.ms,1776558870448000000,1776558930456000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1776558870448000000,1776558930456000000,2
workspaceModel.global.updates.ms,1776558870448000000,1776558930456000000,0
jps.module.iml.entities.serializer.save.entities.ms,1776558870448000000,1776558930456000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1776558870448000000,1776558930456000000,0
jps.facet.change.listener.process.change.events.ms,1776558870448000000,1776558930456000000,0
jps.module.iml.entities.serializer.load.entities.ms,1776558870448000000,1776558930456000000,4
workspaceModel.mutableEntityStorage.has.same.entities.ms,1776558870448000000,1776558930456000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1776558870448000000,1776558930456000000,139
jps.global.initialize.library.bridges.after.loading.ms,1776558870448000000,1776558930456000000,0
jps.facet.change.listener.before.change.events.ms,1776558870448000000,1776558930456000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1776558870448000000,1776558930456000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1776558870448000000,1776558930456000000,0
workspaceModel.load.cache.from.file.ms,1776558870448000000,1776558930456000000,39
jps.load.project.to.empty.storage.ms,1776558870448000000,1776558930456000000,31
workspaceModel.mutableEntityStorage.resolve.ms,1776558870448000000,1776558930456000000,0
jps.library.entities.serializer.save.entities.ms,1776558870448000000,1776558930456000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1776558870448000000,1776558930456000000,0
jps.app.storage.content.writer.save.component.ms,1776558870448000000,1776558930456000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1776558870448000000,1776558930456000000,0
workspaceModel.moduleBridge.before.changed.ms,1776558870448000000,1776558930456000000,0
jps.app.storage.content.reader.load.component.ms,1776558870448000000,1776558930456000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1776558870448000000,1776558930456000000,4
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1776558870448000000,1776558930456000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1776558870448000000,1776558930456000000,6
jps.global.handle.before.change.events.ms,1776558870448000000,1776558930456000000,0
jps.global.initialize.library.bridges.ms,1776558870448000000,1776558930456000000,0
workspaceModel.moduleBridge.update.option.ms,1776558870448000000,1776558930456000000,0
jps.facet.change.listener.init.bridge.ms,1776558870448000000,1776558930456000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1776558870448000000,1776558930456000000,0
workspaceModel.global.apply.state.to.project.ms,1776558870448000000,1776558930456000000,14
workspaceModel.mutableEntityStorage.remove.entity.ms,1776558870448000000,1776558930456000000,0
jps.project.serializers.load.ms,1776558870448000000,1776558930456000000,10
workspaceModel.mutableEntityStorage.add.entity.ms,1776558870448000000,1776558930456000000,6
workspaceModel.orphan.listener.update.ms,1776558870448000000,1776558930456000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1776558870448000000,1776558930456000000,1
jps.global.get.library.by.name.ms,1776558870448000000,1776558930456000000,0
workspaceModel.global.updates.count,1776558870448000000,1776558930456000000,0
workspaceModel.save.cache.to.file.ms,1776558870448000000,1776558930456000000,29
jps.global.handle.changed.events.ms,1776558870448000000,1776558930456000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1776558870448000000,1776558930456000000,0
workspaceModel.mutableEntityStorage.entities.ms,1776558870448000000,1776558930456000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1776558870448000000,1776558930456000000,1
jps.save.changed.project.entities.ms,1776558870448000000,1776558930456000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1776558870448000000,1776558930456000000,40
jps.global.get.libraries.ms,1776558870448000000,1776558930456000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1776558870448000000,1776558930456000000,0
jps.apply.loaded.storage.ms,1776558870448000000,1776558930456000000,9
jps.save.global.entities.ms,1776558870448000000,1776558930456000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1776558870448000000,1776558930456000000,0
workspaceModel.sync.entities.ms,1776558870448000000,1776558930456000000,0
FilePageCache.totalPageLoadsUs,1776558870448000000,1776558930456000000,129357
FilePageCache.maxCacheSizeInBytes,1776558870448000000,1776558930456000000,273719296
FilePageCache.pageLoadsAboveSizeThreshold,1776558870448000000,1776558930456000000,0
FilePageCache.pageLoads,1776558870448000000,1776558930456000000,260
FilePageCache.maxRegisteredFiles,1776558870448000000,1776558930456000000,651
FilePageCache.totalPageDisposalsUs,1776558870448000000,1776558930456000000,228
StorageLockContext.competingThreads.max,1776558870448000000,1776558930456000000,1
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1776558870448000000,1776558930456000000,0
StreamlinedBlobStorage.recordsAllocated,1776558870448000000,1776558930456000000,5151
StorageLockContext.competingThreads.90P,1776558870448000000,1776558930456000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1776558870448000000,1776558930456000000,101519
