# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.maxHeapBytes,1776556730652000000,1776556790660000000,2147483648
JVM.totalCpuTimeMs,1776556730652000000,1776556790660000000,27876
JVM.GC.collections,1776556730652000000,1776556790660000000,25
JVM.usedNativeBytes,1776556730652000000,1776556790660000000,345719856
JVM.threadCount,1776556730652000000,1776556790660000000,144
JVM.GC.collectionTimesMs,1776556730652000000,1776556790660000000,77
JVM.maxNativeBytes,1776556730652000000,1776556790660000000,-1
JVM.usedHeapBytes,1776556730652000000,1776556790660000000,543049120
OS.loadAverage,1776556730652000000,1776556790660000000,3.55224609375
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1776556730652000000,1776556790660000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1776556730652000000,1776556790660000000,0
jps.global.initialize.library.bridges.after.loading.ms,1776556730652000000,1776556790660000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1776556730652000000,1776556790660000000,37
jps.save.global.entities.ms,1776556730652000000,1776556790660000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1776556730652000000,1776556790660000000,2
jps.reload.project.entities.ms,1776556730652000000,1776556790660000000,0
jps.global.get.libraries.ms,1776556730652000000,1776556790660000000,1
jps.global.get.library.ms,1776556730652000000,1776556790660000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1776556730652000000,1776556790660000000,6
workspaceModel.moduleManagerBridge.load.module.ms,1776556730652000000,1776556790660000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1776556730652000000,1776556790660000000,0
workspaceModel.sync.entities.ms,1776556730652000000,1776556790660000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1776556730652000000,1776556790660000000,0
workspaceModel.orphan.listener.update.ms,1776556730652000000,1776556790660000000,2
workspaceModel.global.updates.ms,1776556730652000000,1776556790660000000,0
jps.artifact.entities.serializer.save.entities.ms,1776556730652000000,1776556790660000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1776556730652000000,1776556790660000000,0
jps.storage.jps.conf.reader.load.component.ms,1776556730652000000,1776556790660000000,4
workspaceModel.mutableEntityStorage.referrers.ms,1776556730652000000,1776556790660000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1776556730652000000,1776556790660000000,0
jps.facet.change.listener.before.change.events.ms,1776556730652000000,1776556790660000000,0
jps.global.handle.before.change.events.ms,1776556730652000000,1776556790660000000,0
jps.global.initialize.library.bridges.ms,1776556730652000000,1776556790660000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1776556730652000000,1776556790660000000,0
jps.facet.change.listener.process.change.events.ms,1776556730652000000,1776556790660000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1776556730652000000,1776556790660000000,20
jps.project.serializers.save.ms,1776556730652000000,1776556790660000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1776556730652000000,1776556790660000000,0
jps.artifact.entities.serializer.load.entities.ms,1776556730652000000,1776556790660000000,0
jps.global.handle.changed.events.ms,1776556730652000000,1776556790660000000,0
jps.library.entities.serializer.load.entities.ms,1776556730652000000,1776556790660000000,0
workspaceModel.save.cache.to.file.ms,1776556730652000000,1776556790660000000,13
jps.library.entities.serializer.save.entities.ms,1776556730652000000,1776556790660000000,0
jps.facet.change.listener.init.bridge.ms,1776556730652000000,1776556790660000000,0
jps.project.serializers.load.ms,1776556730652000000,1776556790660000000,9
workspaceModel.global.updates.count,1776556730652000000,1776556790660000000,0
jps.save.changed.project.entities.ms,1776556730652000000,1776556790660000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1776556730652000000,1776556790660000000,2
workspaceModel.mutableEntityStorage.entities.by.source.ms,1776556730652000000,1776556790660000000,1
workspaceModel.mutableEntityStorage.entities.ms,1776556730652000000,1776556790660000000,0
jps.apply.loaded.storage.ms,1776556730652000000,1776556790660000000,8
workspaceModel.mutableEntityStorage.add.entity.ms,1776556730652000000,1776556790660000000,4
workspaceModel.mutableEntityStorage.has.same.entities.ms,1776556730652000000,1776556790660000000,0
jps.module.iml.entities.serializer.save.entities.ms,1776556730652000000,1776556790660000000,0
workspaceModel.moduleBridge.before.changed.ms,1776556730652000000,1776556790660000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1776556730652000000,1776556790660000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1776556730652000000,1776556790660000000,1
jps.module.iml.entities.serializer.load.entities.ms,1776556730652000000,1776556790660000000,4
workspaceModel.global.apply.state.to.project.ms,1776556730652000000,1776556790660000000,21
workspaceModel.mutableEntityStorage.to.snapshot.ms,1776556730652000000,1776556790660000000,0
jps.load.project.to.empty.storage.ms,1776556730652000000,1776556790660000000,28
workspaceModel.moduleManagerBridge.create.module.instance.ms,1776556730652000000,1776556790660000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1776556730652000000,1776556790660000000,1
