# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
AWTEventQueue.eventsDispatched,1776570966637000000,1776571026644000000,13867
FlushQueue.queueSize90P,1776570966637000000,1776571026644000000,80
NonBlockingReadAction.finalizedExecutionsCount,1776570966637000000,1776571026644000000,91
AWTEventQueue.dispatchTimeTotalNS,1776570966637000000,1776571026644000000,4387788901
NonBlockingReadAction.failedExecutionTimeUs,1776570966637000000,1776571026644000000,21679
FlushQueue.tasksExecuted,1776570966637000000,1776571026644000000,4511
AWTEventQueue.dispatchTime90PNs,1776570966637000000,1776571026644000000,210943
FlushQueue.waitingTimeAvgNs,1776570966637000000,1776571026644000000,2.895266916559521E7
AWTEventQueue.dispatchTimeAvgNs,1776570966637000000,1776571026644000000,316444.19701449486
NonBlockingReadAction.finalizedExecutionTimeUs,1776570966637000000,1776571026644000000,362508
NonBlockingReadAction.failedExecutionsCount,1776570966637000000,1776571026644000000,5
FlushQueue.executionTimeMaxNs,1776570966637000000,1776571026644000000,168820735
AWTEventQueue.dispatchTimeMaxNs,1776570966637000000,1776571026644000000,295698431
FlushQueue.executionTime90PNs,1776570966637000000,1776571026644000000,253951
FlushQueue.queueSizeAvg,1776570966637000000,1776571026644000000,20.921081800044337
FlushQueue.waitingTimeMaxNs,1776570966637000000,1776571026644000000,411041791
FlushQueue.waitingTime90PNs,1776570966637000000,1776571026644000000,105906175
FlushQueue.queueSizeMax,1776570966637000000,1776571026644000000,205
FlushQueue.executionTimeAvgNs,1776570966637000000,1776571026644000000,455466.6887608069
FilePageCache.capacityInBytes,1776570966637000000,1776571026644000000,524288000
DirectByteBufferAllocator.misses,1776570966637000000,1776571026644000000,257
FilePageCache.pageFastCacheHits,1776570966637000000,1776571026644000000,21731
FilePageCache.maxCacheSizeInBytes,1776570966637000000,1776571026644000000,273719296
StreamlinedBlobStorage.recordsRelocated,1776570966637000000,1776571026644000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1776570966637000000,1776571026644000000,364475
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1776570966637000000,1776571026644000000,101519
StorageLockContext.competingThreads.max,1776570966637000000,1776571026644000000,0
DirectByteBufferAllocator.reclaimed,1776570966637000000,1776571026644000000,3
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1776570966637000000,1776571026644000000,0
FilePageCache.pageLoads,1776570966637000000,1776571026644000000,260
DirectByteBufferAllocator.hits,1776570966637000000,1776571026644000000,3
StreamlinedBlobStorage.recordsDeleted,1776570966637000000,1776571026644000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1776570966637000000,1776571026644000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1776570966637000000,1776571026644000000,273719296
FilePageCache.disposedBuffers,1776570966637000000,1776571026644000000,3
DirectByteBufferAllocator.disposed,1776570966637000000,1776571026644000000,0
FilePageCache.uncachedFileAccess,1776570966637000000,1776571026644000000,149
FilePageCache.totalPageLoadsUs,1776570966637000000,1776571026644000000,97821
FilePageCache.maxRegisteredFiles,1776570966637000000,1776571026644000000,651
FilePageCache.pageHits,1776570966637000000,1776571026644000000,0
StreamlinedBlobStorage.recordsAllocated,1776570966637000000,1776571026644000000,5151
FilePageCache.totalPageDisposalsUs,1776570966637000000,1776571026644000000,567
StorageLockContext.competingThreads.90P,1776570966637000000,1776571026644000000,0
StorageLockContext.competingThreads.avg,1776570966637000000,1776571026644000000,0.0
Indexes.stubs.lookupDuration90PMs,1776570966637000000,1776571026644000000,3.0
Indexes.allKeys.lookupDurationMaxMs,1776570966637000000,1776571026644000000,0.0
Indexes.entries.lookupDurationMaxMs,1776570966637000000,1776571026644000000,5.0
IndexesFlusher.totalFlushesRetried,1776570966637000000,1776571026644000000,0
Indexes.allKeys.lookupDurationAvgMs,1776570966637000000,1776571026644000000,0.0
Indexes.allKeys.lookups,1776570966637000000,1776571026644000000,0.0
Indexes.entries.lookupDuration90PMs,1776570966637000000,1776571026644000000,1.0
IndexesFlusher.totalContentionQuotaSpent,1776570966637000000,1776571026644000000,0
Indexes.stubs.lookupDurationMaxMs,1776570966637000000,1776571026644000000,4.0
VFSFlusher.totalFlushes,1776570966637000000,1776571026644000000,3
VFSFlusher.totalFlushesRetried,1776570966637000000,1776571026644000000,0
Indexes.stubs.lookupDurationAvgMs,1776570966637000000,1776571026644000000,0.5
VFSFlusher.totalContentionQuotaSpent,1776570966637000000,1776571026644000000,0
Indexes.stubs.lookups,1776570966637000000,1776571026644000000,20.0
